os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,AMD Ryzen 7 7745HX with Radeon Graphics,NVIDIA GeForce RTX 4070 Laptop GPU,32528084,7.1.3-2-cachyos,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
87.7888,11.391,25.0923,0,85,63,51,1633,7901,6.61696,49,11.2601,2.40816,4.67839,3565,2585658233
89.8587,11.1286,25.0923,0,85,63,51,1633,7901,6.61696,49,11.2601,2.40816,4.67839,3565,2685763205
99.7095,10.0291,25.0923,0,85,63,51,1633,7901,6.61696,49,11.2601,2.40816,4.67839,3565,2785814748
100.124,9.98758,25.0923,0,85,63,51,1633,7901,6.61696,49,11.2601,2.40816,4.67839,3565,2885913782
86.544,11.5548,25.0923,0,85,63,51,1633,7901,6.61696,49,11.2601,2.40816,4.67839,3565,2986019941
82.3471,12.1437,25.2196,0,85,63,51,1633,7901,6.61696,49,11.3305,2.40815,4.67839,3561,3086118976
88.2395,11.3328,25.2196,0,85,63,51,1633,7901,6.61696,49,11.3305,2.40815,4.67839,3561,3186214449
88.8351,11.2568,25.2196,0,85,63,51,1633,7901,6.61696,49,11.3305,2.40815,4.67839,3561,3286311109
86.4551,11.5667,25.2196,0,85,63,51,1633,7901,6.61696,49,11.3305,2.40815,4.67839,3561,3386410144
88.2857,11.3269,25.2196,0,85,63,51,1633,7901,6.61696,49,11.3305,2.40815,4.67839,3561,3486507992
96.9882,10.3105,22.8571,0,76,63,51,1830,7001,6.62946,49,11.2551,2.40813,4.67842,3550,3586607027
79.6074,12.5617,22.8571,0,76,63,51,1830,7001,6.62946,49,11.2551,2.40813,4.67842,3550,3686701313
99.7331,10.0268,22.8571,0,76,63,51,1830,7001,6.62946,49,11.2551,2.40813,4.67842,3550,3786808659
93.1894,10.7308,22.8571,0,76,63,51,1830,7001,6.62946,49,11.2551,2.40813,4.67842,3550,3886911255
82.6623,12.0974,22.8571,0,76,63,51,1830,7001,6.62946,49,11.2551,2.40813,4.67842,3550,3987026913
91.3994,10.941,22.8571,0,76,63,51,1830,7001,6.62946,49,11.2551,2.40813,4.67842,3550,4087123573
91.1522,10.9707,24.3346,0,64,63,52,2112,7301,6.62946,49,11.3337,2.40812,4.67842,3547,4187232106
83.3907,11.9917,24.3346,0,64,63,52,2112,7301,6.62946,49,11.3337,2.40812,4.67842,3547,4287345389
92.0387,10.865,24.3346,0,64,63,52,2112,7301,6.62946,49,11.3337,2.40812,4.67842,3547,4387446798
92.4326,10.8187,24.3346,0,64,63,52,2112,7301,6.62946,49,11.3337,2.40812,4.67842,3547,4487512589
95.417,10.4803,19.6989,0,60,63,52,1959,8001,6.62946,49,11.3335,2.40812,4.67843,3566,4587616373
84.733,11.8018,19.6989,0,60,63,52,1959,8001,6.62946,49,11.3335,2.40812,4.67843,3566,4687721344
88.882,11.2509,19.6989,0,60,63,52,1959,8001,6.62946,49,11.3335,2.40812,4.67843,3566,4787803757
93.8122,10.6596,19.6989,0,60,63,52,1959,8001,6.62946,49,11.3335,2.40812,4.67843,3566,4887881421
94.9759,10.529,19.6989,0,60,63,52,1959,8001,6.62946,49,11.3335,2.40812,4.67843,3566,4987947211
87.588,11.4171,18.4309,0,65,63,52,1761,8001,6.62946,49,11.3182,2.40811,4.67843,3567,5088054557
95.7206,10.4471,18.4309,0,65,63,52,1761,8001,6.62946,49,11.3182,2.40811,4.67843,3567,5188151217
85.5072,11.6949,18.4309,0,65,63,52,1761,8001,6.62946,49,11.3182,2.40811,4.67843,3567,5288252627
92.4123,10.8211,18.4309,0,65,63,52,1761,8001,6.62946,49,11.3182,2.40811,4.67843,3567,5388357598
96.8878,10.3212,18.4309,0,65,63,52,1761,8001,6.62946,49,11.3182,2.40811,4.67843,3567,5488419827
94.9651,10.5302,18.4309,0,65,63,52,1761,8001,6.62946,49,11.3182,2.40811,4.67843,3567,5588527173
97.731,10.2322,18.0432,0,63,63,51,1761,8001,6.62946,49,11.3181,2.40811,4.67843,3566,5688628582
90.2245,11.0835,18.0432,0,63,63,51,1761,8001,6.62946,49,11.3181,2.40811,4.67843,3566,5788727617
92.0991,10.8579,18.0432,0,63,63,51,1761,8001,6.62946,49,11.3181,2.40811,4.67843,3566,5888791033
95.5577,10.4649,18.0432,0,63,63,51,1761,8001,6.62946,49,11.3181,2.40811,4.67843,3566,5988893630
98.6121,10.1407,18.1592,0,62,63,51,1764,8001,6.62946,49,11.3112,2.40811,4.67843,3567,6088991478
94.7941,10.5492,18.1592,0,62,63,51,1764,8001,6.62946,49,11.3112,2.40811,4.67843,3567,6189096449
89.5816,11.163,18.1592,0,62,63,51,1764,8001,6.62946,49,11.3112,2.40811,4.67843,3567,6289201421
86.6865,11.5358,18.1592,0,62,63,51,1764,8001,6.62946,49,11.3112,2.40811,4.67843,3567,6389301643
89.2777,11.201,18.1592,0,62,63,51,1764,8001,6.62946,49,11.3112,2.40811,4.67843,3567,6489405427
63.8017,15.6736,18.7579,0,64,63,51,1770,8001,6.62946,49,11.3141,2.40811,4.67843,3565,6589513960
95.7206,10.4471,18.7579,0,64,63,51,1770,8001,6.62946,49,11.3141,2.40811,4.67843,3565,6689614182
